City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Ambilobe,MG,2021-04-02 21:27:27,-13.2,49.05,72.55,89,44,3.4
276,Cabo San Lucas,MX,2021-04-02 21:26:02,22.8909,-109.9124,88.0,29,75,2.3
277,Upernavik,GL,2021-04-02 21:27:27,72.7868,-56.1549,-11.76,94,100,12.21
278,Moa,CU,2021-04-02 21:27:28,20.6569,-74.9403,75.43,85,46,1.45
279,Namatanai,PG,2021-04-02 21:27:28,-3.6667,152.4333,81.79,78,100,6.08
280,Koumac,NC,2021-04-02 21:27:28,-20.5667,164.2833,76.77,90,100,6.73
281,Saint George,US,2021-04-02 21:25:09,37.1041,-113.5841,84.0,11,1,3.44
282,Barguzin,RU,2021-04-02 21:27:28,53.6167,109.6167,20.41,92,67,3.62
283,Milkovo,RU,2021-04-02 21:27:29,54.7167,158.6167,18.63,67,2,5.93
284,Andros Town,BS,2021-04-02 21:27:29,24.7,-77.7667,75.2,53,40,17.27
285,Magadan,RU,2021-04-02 21:26:12,59.5667,150.8,6.64,70,18,5.91
286,Huarmey,PE,2021-04-02 21:27:29,-10.0681,-78.1522,74.07,75,86,10.18
287,Khatanga,RU,2021-04-02 21:27:30,71.9667,102.5,-33.48,98,7,4.65
288,Kenai,US,2021-04-02 21:27:30,60.5544,-151.2583,26.6,54,1,3.2
289,Jiancheng,CN,2021-04-02 21:27:30,30.391,104.5491,53.01,69,100,1.99
290,Sayyan,YE,2021-04-02 21:27:30,15.1718,44.3244,59.58,31,4,2.21
291,Ngunguru,NZ,2021-04-02 21:27:31,-35.6167,174.5,66.99,81,55,8.01
292,Presidente Olegario,BR,2021-04-02 21:27:31,-18.4178,-46.4181,80.01,60,88,3.33
293,Alta Floresta,BR,2021-04-02 21:22:43,-9.8756,-56.0861,77.85,92,61,3.85
294,Port Hardy,CA,2021-04-02 21:23:03,50.6996,-127.4199,48.2,61,75,10.36
295,Leshukonskoye,RU,2021-04-02 21:27:31,64.8989,45.7622,28.24,98,100,1.74
296,Dongsheng,CN,2021-04-02 21:27:32,39.8161,109.9776,33.85,49,98,13.31
297,Deputatskiy,RU,2021-04-02 21:27:32,69.3,139.9,-14.87,99,100,1.66
298,Bagan,RU,2021-04-02 21:27:32,54.1001,77.6646,29.61,88,100,15.21
299,Kyra,RU,2021-04-02 21:27:33,49.5776,111.9753,21.52,71,0,3.38
300,Cedeno,CO,2021-04-02 21:27:33,7.0464,-72.1634,77.94,79,100,2.06
301,Igarka,RU,2021-04-02 21:23:16,67.4667,86.5833,-4.49,87,99,9.35
302,Cherskiy,RU,2021-04-02 21:27:33,68.75,161.3,-5.33,80,100,6.15
303,Ponor,RS,2021-04-02 21:27:33,43.1637,22.4508,55.99,100,100,3.38
304,Mozhga,RU,2021-04-02 21:27:34,56.4447,52.2276,33.37,78,94,13.65
305,Esperance,AU,2021-04-02 21:27:34,-33.8667,121.9,64.4,94,90,9.22
306,Chaupal,IN,2021-04-02 21:27:34,30.95,77.5833,37.45,12,0,5.17
307,Reitz,ZA,2021-04-02 21:27:35,-27.8014,28.4273,62.11,46,100,3.78
308,Nunkini,MX,2021-04-02 21:27:35,20.3333,-90.1833,84.2,58,40,17.27
309,Sangar,RU,2021-04-02 21:27:35,63.9242,127.4739,-23.46,100,100,0.89
310,Palana,RU,2021-04-02 21:27:35,59.1167,159.9667,11.21,93,100,10.8
311,Porosozero,RU,2021-04-02 21:27:36,62.7191,32.727,25.74,96,95,2.86
312,Luganville,VU,2021-04-02 21:27:36,-15.5333,167.1667,80.91,81,100,0.34
313,Vestmanna,FO,2021-04-02 21:27:36,62.1564,-7.1664,42.8,87,75,19.57
314,Corinth,GR,2021-04-02 21:27:37,37.9407,22.9573,57.99,56,100,1.01
315,Verkhnyaya Inta,RU,2021-04-02 21:27:37,65.9811,60.3094,27.34,96,98,9.51
316,Alihe,CN,2021-04-02 21:27:37,50.5667,123.7167,20.7,53,1,14.56
317,Weihe,CN,2021-04-02 21:27:38,32.9952,105.3247,42.48,88,97,5.55
318,Bandarbeyla,SO,2021-04-02 21:27:38,9.4942,50.8122,77.74,76,7,3.51
319,Khabary,RU,2021-04-02 21:27:38,53.6259,79.5345,28.17,88,98,13.85
320,Sao Felix Do Xingu,BR,2021-04-02 21:27:39,-6.6447,-51.995,77.02,93,70,2.01
321,Handlova,SK,2021-04-02 21:27:39,48.7276,18.7601,43.0,80,38,3.47
322,Natal,BR,2021-04-02 21:27:39,-5.795,-35.2094,82.4,74,20,9.22
323,Turukhansk,RU,2021-04-02 21:27:39,65.8167,87.9833,7.18,86,99,11.65
324,Neiafu,TO,2021-04-02 21:22:54,-18.65,-173.9833,84.2,70,40,8.05
325,Zadar,HR,2021-04-02 21:27:40,44.1197,15.2422,50.0,93,0,3.44
326,Hovd,MN,2021-04-02 21:27:40,48.0056,91.6419,26.24,38,0,2.37
327,Kawalu,ID,2021-04-02 21:27:40,-7.3817,108.2082,71.06,94,54,3.67
328,Tulun,RU,2021-04-02 21:27:41,54.5611,100.5792,23.63,86,100,4.05
329,Auki,SB,2021-04-02 21:27:41,-8.7676,160.7034,80.1,79,81,2.8
330,Fairbanks,US,2021-04-02 21:27:41,64.8378,-147.7164,10.0,61,1,2.48
331,Bata,GQ,2021-04-02 21:27:41,1.8639,9.7658,80.6,89,40,5.3
332,Saint-Pierre,RE,2021-04-02 21:27:42,-21.3393,55.4781,77.0,88,75,14.97
333,Vanimo,PG,2021-04-02 21:27:42,-2.6741,141.3028,75.4,93,100,3.2
334,Putai,FR,2021-04-02 21:27:42,46.6579,1.9863,50.0,61,0,13.8
335,Muros,ES,2021-04-02 21:23:22,42.7762,-9.0603,59.0,86,84,5.12
336,A Coruna,ES,2021-04-02 21:27:43,43.3713,-8.396,55.99,100,90,2.3
337,Kununurra,AU,2021-04-02 21:27:43,-15.7667,128.7333,71.6,94,100,4.32
338,Qaqortoq,GL,2021-04-02 21:27:43,60.7167,-46.0333,37.4,81,75,4.61
339,Beyneu,KZ,2021-04-02 21:27:44,45.3167,55.2,54.28,30,0,23.49
340,Tahe,CN,2021-04-02 21:27:44,52.3333,124.7333,15.37,59,1,18.21
341,Siguiri,GN,2021-04-02 21:27:44,11.6667,-9.5,87.58,8,16,4.07
342,Kushima,JP,2021-04-02 21:27:45,31.4583,131.2333,64.4,94,75,21.85
343,Wasilla,US,2021-04-02 21:27:45,61.5814,-149.4394,28.99,46,1,4.61
344,Darhan,MN,2021-04-02 21:27:45,49.4867,105.9228,28.49,66,0,7.2
345,Szigethalom,HU,2021-04-02 21:27:45,47.3223,19.0026,50.0,50,1,3.0
346,Chicama,PE,2021-04-02 21:27:46,-7.8447,-79.1469,69.8,83,96,11.5
347,Elliot Lake,CA,2021-04-02 21:27:46,46.3834,-82.6331,39.2,30,1,11.5
348,Zhicheng,CN,2021-04-02 21:27:46,30.2956,111.5047,51.01,94,100,6.4
349,Onega,RU,2021-04-02 21:27:46,63.9061,38.1404,27.12,97,95,1.7
350,Karratha,AU,2021-04-02 21:27:47,-20.7377,116.8463,79.75,52,1,10.38
351,Nipawin,CA,2021-04-02 21:22:51,53.3668,-104.0009,46.4,31,1,13.8
352,Samarai,PG,2021-04-02 21:27:47,-10.6167,150.6667,80.76,78,100,4.12
353,Cedral,MX,2021-04-02 21:27:47,23.8,-100.7333,66.04,55,74,19.3
354,Jensen Beach,US,2021-04-02 21:27:48,27.2545,-80.2298,68.0,45,75,18.41
355,Altay,CN,2021-04-02 21:27:48,47.8667,88.1167,24.13,37,0,8.86
356,Kudahuvadhoo,MV,2021-04-02 21:27:48,2.6708,72.8944,82.96,75,13,15.84
357,Oxelosund,SE,2021-04-02 21:27:48,58.6706,17.1015,39.2,60,0,10.36
358,Daru,PG,2021-04-02 21:27:49,-9.0763,143.2092,75.79,94,97,8.66
359,Vila Velha,BR,2021-04-02 21:27:49,-20.3297,-40.2925,78.8,73,0,5.75
360,Parit Buntar,MY,2021-04-02 21:27:49,5.1267,100.4932,84.0,78,20,2.91
361,Pontes E Lacerda,BR,2021-04-02 21:27:50,-15.2261,-59.3353,76.23,90,100,1.28
362,Thinadhoo,MV,2021-04-02 21:27:50,0.5333,72.9333,83.12,77,8,18.66
363,Yar-Sale,RU,2021-04-02 21:27:50,66.8333,70.8333,29.61,97,100,5.91
364,Contai,IN,2021-04-02 21:27:51,21.7786,87.7536,77.58,91,12,9.28
365,Asau,RO,2021-04-02 21:27:51,46.4333,26.4,42.01,52,100,3.58
366,Arefu,RO,2021-04-02 21:27:51,45.3333,24.6,46.4,93,90,3.44
367,Zhangye,CN,2021-04-02 21:27:51,38.9342,100.4517,41.72,32,100,2.21
368,Eureka,US,2021-04-02 21:27:52,40.8021,-124.1637,59.0,69,100,1.99
369,Champerico,GT,2021-04-02 21:27:52,14.3,-91.9167,91.4,52,75,13.8
370,Lebu,CL,2021-04-02 21:27:52,-37.6167,-73.65,57.54,83,3,15.5
371,Derzhavinsk,KZ,2021-04-02 21:27:52,51.1,66.3167,23.29,83,100,7.81
372,Changji,CN,2021-04-02 21:27:53,44.0167,87.3167,41.0,56,0,4.47
373,Wellington,NZ,2021-04-02 21:27:53,-41.2866,174.7756,59.0,67,75,3.44
374,Zalesovo,RU,2021-04-02 21:27:53,53.9939,84.7431,28.22,85,100,12.28
375,Bongandanga,CD,2021-04-02 21:27:54,1.5,21.05,71.76,94,100,0.78
376,Sibolga,ID,2021-04-02 21:27:54,1.7427,98.7792,76.19,84,100,3.22
377,Denpasar,ID,2021-04-02 21:24:03,-8.65,115.2167,78.8,94,20,3.44
378,Khawhai,IN,2021-04-02 21:27:54,23.3667,93.1167,52.66,64,0,2.77
379,Mackenzie,CA,2021-04-02 21:27:54,55.2999,-123.1698,37.4,60,90,4.61
380,El Reno,US,2021-04-02 21:27:55,35.5323,-97.955,70.0,26,1,24.16
381,Dunedin,NZ,2021-04-02 21:27:55,-45.8742,170.5036,54.0,61,31,10.0
382,Kyzyl-Suu,KG,2021-04-02 21:27:55,42.3414,78.0056,20.82,50,40,8.84
383,Baherden,TM,2021-04-02 21:24:12,38.4362,57.4316,66.02,36,33,3.76
384,Toora-Khem,RU,2021-04-02 21:27:56,52.4675,96.11,17.56,94,78,1.52
385,Palasa,IN,2021-04-02 21:27:56,18.7667,84.4167,80.38,84,94,3.78
386,Severnyy,RU,2021-04-02 21:27:56,50.677,36.5532,44.6,93,75,6.71
387,Klyuchi,RU,2021-04-02 21:27:57,52.2667,79.1667,24.75,82,80,10.04
388,Darlowo,PL,2021-04-02 21:27:57,54.421,16.4107,39.99,100,99,7.29
389,Bafata,GW,2021-04-02 21:27:57,12.1667,-14.75,80.87,52,4,9.28
390,Trincomalee,LK,2021-04-02 21:27:57,8.5711,81.2335,79.79,82,3,10.49
391,Nantucket,US,2021-04-02 21:27:27,41.2835,-70.0995,37.4,56,20,13.8
392,Saint-Felicien,CA,2021-04-02 21:27:58,48.6501,-72.4491,23.0,58,90,8.05
393,Wajima,JP,2021-04-02 21:27:58,37.4,136.9,54.99,73,15,2.68
394,Teya,RU,2021-04-02 21:27:58,60.3778,92.6267,26.69,91,98,8.43
395,Marsh Harbour,BS,2021-04-02 21:27:26,26.5412,-77.0636,68.29,62,100,26.6
396,Turiacu,BR,2021-04-02 21:27:59,-1.6633,-45.3717,78.31,86,100,5.01
397,Staryy Nadym,RU,2021-04-02 21:27:59,65.6118,72.6842,28.36,97,100,8.93
398,Saint-Francois,FR,2021-04-02 21:27:59,46.4154,3.9054,48.99,66,0,5.75
399,Fernandez,AR,2021-04-02 21:28:00,-27.9204,-63.8935,79.74,50,7,10.6
400,Skovorodino,RU,2021-04-02 21:28:00,53.9833,123.9167,14.47,60,2,14.12
401,Bubaque,GW,2021-04-02 21:28:00,11.2833,-15.8333,76.12,79,0,20.22
402,Fare,PF,2021-04-02 21:28:01,-16.7,-151.0167,81.55,70,0,0.13
403,Selishche,RU,2021-04-02 21:28:01,56.8879,33.2691,26.85,97,88,3.09
404,Hambantota,LK,2021-04-02 21:28:01,6.1241,81.1185,75.2,100,0,3.44
405,Xuanzhou,CN,2021-04-02 21:28:01,30.9525,118.7553,55.53,94,100,8.52
406,Havre-Saint-Pierre,CA,2021-04-02 21:28:02,50.2334,-63.5986,30.2,93,90,10.36
407,Lakes Entrance,AU,2021-04-02 21:28:02,-37.8811,147.981,59.0,94,0,4.83
408,Sinnai,IT,2021-04-02 21:28:02,39.3042,9.2036,61.0,94,20,12.66
409,Madison,US,2021-04-02 21:23:26,34.7334,-86.5667,55.0,24,1,7.94
410,Ballina,AU,2021-04-02 21:28:03,-28.8667,153.5667,71.6,60,75,10.36
411,Porto Novo,BJ,2021-04-02 21:28:03,6.4965,2.6036,86.0,79,20,11.5
412,Simao,CN,2021-04-02 21:28:03,22.7886,100.9748,61.21,36,8,1.34
413,Tyrma,RU,2021-04-02 21:28:04,50.0833,132.1667,28.98,79,99,14.54
414,Abu Dhabi,AE,2021-04-02 21:28:01,24.4667,54.3667,77.0,69,0,2.3
415,Sao Joao Da Barra,BR,2021-04-02 21:28:04,-21.6403,-41.0511,78.8,73,0,13.8
416,Abnub,EG,2021-04-02 21:28:04,27.2696,31.1511,57.2,47,0,11.5
417,Ayorou,NE,2021-04-02 21:28:04,14.7308,0.9174,83.55,7,0,10.6
418,Verkh-Usugli,RU,2021-04-02 21:28:05,52.7,115.1667,15.58,88,25,4.16
419,Bell Ville,AR,2021-04-02 21:28:05,-32.6259,-62.6887,73.0,62,36,1.99
420,Myaundzha,RU,2021-04-02 21:28:05,63.0494,147.1858,-1.32,98,94,1.7
421,Puerto El Triunfo,SV,2021-04-02 21:28:06,13.2833,-88.55,102.2,24,20,13.8
422,Sakaiminato,JP,2021-04-02 21:28:06,35.55,133.2333,60.8,72,20,3.44
423,Tecoanapa,MX,2021-04-02 21:28:06,16.5167,-98.75,88.7,48,0,14.05
424,Acajutla,SV,2021-04-02 21:24:48,13.5928,-89.8275,89.6,35,0,8.05
425,Provideniya,RU,2021-04-02 21:28:06,64.3833,-173.3,10.47,90,100,16.96
426,Rundu,NA,2021-04-02 21:28:07,-17.9333,19.7667,68.67,54,75,4.81
427,Wahpeton,US,2021-04-02 21:28:07,46.2652,-96.6059,64.4,27,1,20.71
428,Sabha,LY,2021-04-02 21:28:07,27.0377,14.4283,68.79,21,0,8.77
429,Poum,NC,2021-04-02 21:28:07,-20.2333,164.0167,78.44,87,100,9.62
430,Kribi,CM,2021-04-02 21:28:08,2.95,9.9167,80.64,87,100,8.16
431,Victoria,HK,2021-04-02 21:28:08,22.2855,114.1577,75.0,87,0,1.61
432,Betsiamites,CA,2021-04-02 21:28:08,48.9413,-68.646,26.6,54,90,8.05
433,Risti,EE,2021-04-02 21:28:09,58.9975,24.058,36.0,84,15,5.01
434,Tupelo,US,2021-04-02 21:23:14,34.2576,-88.7034,57.2,21,1,5.75
435,Christchurch,NZ,2021-04-02 21:28:07,-43.5333,172.6333,55.99,82,38,3.44
436,Nome,US,2021-04-02 21:28:09,64.5011,-165.4064,12.2,85,90,24.16
437,Shashi,CN,2021-04-02 21:28:09,30.3072,112.2447,48.99,94,99,9.48
438,Les Cayes,HT,2021-04-02 21:28:10,18.2,-73.75,81.54,65,16,10.98
439,Kholtoson,RU,2021-04-02 21:28:10,50.2981,103.3097,24.93,39,1,3.65
440,Russell,US,2021-04-02 21:28:10,32.3502,-85.1999,60.8,18,1,9.22
441,Sungairaya,ID,2021-04-02 21:28:11,0.7,108.9,76.17,86,19,6.33
442,Sao Jose Da Coroa Grande,BR,2021-04-02 21:23:40,-8.8978,-35.1478,79.29,71,4,8.03
443,Awjilah,LY,2021-04-02 21:23:14,29.1081,21.2869,62.53,29,0,5.03
444,Mount Gambier,AU,2021-04-02 21:28:11,-37.8333,140.7667,60.8,51,0,12.66
445,Lantawan,PH,2021-04-02 21:28:11,10.6167,123.9833,78.8,89,20,5.75
446,Lac Du Bonnet,CA,2021-04-02 21:28:12,50.2536,-96.0612,57.99,61,100,10.0
447,Port-Gentil,GA,2021-04-02 21:28:12,-0.7193,8.7815,78.8,89,20,3.44
448,Tarko-Sale,RU,2021-04-02 21:28:12,64.9225,77.785,27.39,93,100,5.21
449,Wschowa,PL,2021-04-02 21:28:13,51.807,16.3166,44.01,66,74,1.99
450,Scarborough,GB,2021-04-02 21:28:13,54.2797,-0.4044,43.0,85,2,7.0
451,Port Macquarie,AU,2021-04-02 21:23:22,-31.4333,152.9167,64.0,99,99,1.01
452,Brae,GB,2021-04-02 21:28:13,60.3964,-1.353,39.2,75,75,8.05
453,Port Lincoln,AU,2021-04-02 21:28:13,-34.7333,135.8667,69.89,40,0,8.03
454,Rondonopolis,BR,2021-04-02 21:28:14,-16.4708,-54.6356,81.32,63,45,11.27
455,Kota Kinabalu,MY,2021-04-02 21:28:14,5.9749,116.0724,73.4,88,20,4.61
456,Itoman,JP,2021-04-02 21:28:14,26.1247,127.6694,71.6,100,75,3.44
457,Altamira,BR,2021-04-02 21:25:25,-3.2033,-52.2064,86.0,74,20,3.44
458,Nacogdoches,US,2021-04-02 21:28:15,31.6002,-94.6335,68.0,24,20,11.5
459,Bereda,ES,2021-04-02 21:28:15,43.2686,-7.5406,53.01,94,81,7.0
460,Billings,US,2021-04-02 21:23:30,45.7833,-108.5007,72.0,14,40,3.44
461,Ribeira Brava,PT,2021-04-02 21:28:15,32.65,-17.0667,62.6,72,40,6.91
462,Gramalote,CO,2021-04-02 21:28:16,7.8875,-72.7975,84.2,54,75,13.8
463,Kursenai,LT,2021-04-02 21:28:16,55.985,22.9189,35.6,80,0,9.22
464,Bilma,NE,2021-04-02 21:28:16,18.6853,12.9164,72.84,11,0,5.17
465,Bratsk,RU,2021-04-02 21:28:17,56.1325,101.6142,32.0,51,100,8.95
466,Malindi,KE,2021-04-02 21:28:17,-3.2175,40.1191,81.07,79,63,13.29
467,Ayan,RU,2021-04-02 21:28:17,56.45,138.1667,27.14,95,100,20.92
468,Flic En Flac,MU,2021-04-02 21:28:17,-20.2742,57.3631,77.0,100,40,3.44
469,Adelaide,AU,2021-04-02 21:28:07,-34.9333,138.6,71.01,45,0,5.75
470,Loa Janan,ID,2021-04-02 21:28:18,-0.583,117.095,73.27,98,84,1.36
471,Kysyl-Syr,RU,2021-04-02 21:28:18,63.8986,122.7617,-5.8,96,100,8.1
472,Xiuyan,CN,2021-04-02 21:28:18,40.2928,123.2744,48.45,92,100,6.44
473,Urdoma,RU,2021-04-02 21:28:19,61.7533,48.5442,21.9,96,95,1.99
474,Maragogi,BR,2021-04-02 21:28:19,-9.0122,-35.2225,78.94,72,2,7.85
475,Katsuura,JP,2021-04-02 21:28:19,35.1333,140.3,59.0,72,20,4.61
476,Inta,RU,2021-04-02 21:28:19,66.0317,60.1659,27.16,97,98,10.42
477,Prince Rupert,CA,2021-04-02 21:23:38,54.3161,-130.3201,41.0,81,90,13.8
478,Esik,KZ,2021-04-02 21:28:20,43.3552,77.4525,28.4,74,20,2.24
479,Southern Pines,US,2021-04-02 21:28:20,35.174,-79.3923,51.8,20,1,9.22
480,Tabou,CI,2021-04-02 21:28:20,4.423,-7.3528,79.84,86,26,8.86
481,Lavrentiya,RU,2021-04-02 21:28:21,65.5833,-171.0,8.08,86,100,12.71
482,Ambikapur,IN,2021-04-02 21:28:21,23.1167,83.2,67.68,9,0,3.13
483,Shache,CN,2021-04-02 21:28:21,38.4167,77.2406,39.99,64,14,1.19
484,Kuznechnoye,RU,2021-04-02 21:28:22,61.12,29.8686,34.0,97,95,2.68
485,Puri,IN,2021-04-02 21:28:22,19.8,85.85,80.6,94,40,3.44
486,Mecca,SA,2021-04-02 21:27:01,21.4267,39.8261,71.71,48,0,9.42
487,Buraydah,SA,2021-04-02 21:28:22,26.326,43.975,75.2,23,40,13.8
488,Eyl,SO,2021-04-02 21:28:22,7.9803,49.8164,78.73,71,25,5.77
489,Budaun,IN,2021-04-02 21:28:23,28.05,79.1167,69.28,6,0,8.55
490,Sao Filipe,CV,2021-04-02 21:28:23,14.8961,-24.4956,73.44,70,9,9.91
491,Haikou,CN,2021-04-02 21:28:23,20.0458,110.3417,75.2,94,0,6.71
492,Husavik,IS,2021-04-02 21:28:24,66.0449,-17.3389,42.8,52,0,25.32
493,Stornoway,GB,2021-04-02 21:28:24,58.2093,-6.3865,42.01,93,20,4.61
494,Sept-Iles,CA,2021-04-02 21:24:42,50.2001,-66.3821,28.99,74,100,12.66
495,Kpandae,GH,2021-04-02 21:28:24,8.4689,-0.0113,89.91,35,18,5.64
496,Zyryanka,RU,2021-04-02 21:28:24,65.75,150.85,-13.4,99,100,4.99
497,Manokwari,ID,2021-04-02 21:28:25,-0.8667,134.0833,76.73,79,100,2.8
498,Salinopolis,BR,2021-04-02 21:28:25,-0.6136,-47.3561,79.68,83,33,5.21
499,Ferrol,ES,2021-04-02 21:28:25,43.4832,-8.2369,57.99,89,67,1.95
500,Envira,BR,2021-04-02 21:28:26,-7.3,-70.2167,74.59,93,100,2.73
501,Honningsvag,NO,2021-04-02 21:28:26,70.9821,25.9704,32.27,79,45,5.26
502,Sola,VU,2021-04-02 21:28:26,-13.8833,167.55,84.2,84,75,10.31
503,Havelock,US,2021-04-02 21:28:26,34.8791,-76.9013,48.2,29,1,12.66
504,Porto Empedocle,IT,2021-04-02 21:28:27,37.2934,13.5264,55.89,68,2,5.88
505,Malabo,GQ,2021-04-02 21:26:35,3.75,8.7833,80.6,89,20,4.61
506,Turtas,RU,2021-04-02 21:28:27,58.9417,69.1325,34.03,87,100,7.31
507,Kavaratti,IN,2021-04-02 21:28:27,10.5669,72.642,82.65,61,45,12.46
508,Wapakoneta,US,2021-04-02 21:28:28,40.5678,-84.1936,45.0,26,1,7.61
509,Maniitsoq,GL,2021-04-02 21:28:28,65.4167,-52.9,12.38,73,100,7.18
510,Opuwo,NA,2021-04-02 21:28:28,-18.0607,13.84,74.34,62,100,7.25
511,Novikovo,RU,2021-04-02 21:28:28,51.1537,37.8879,44.46,90,100,6.22
512,Mumbwa,ZM,2021-04-02 21:28:29,-14.9783,27.0619,65.64,77,87,5.46
513,Soe,ID,2021-04-02 21:28:29,-9.8607,124.284,65.79,96,100,4.03
514,Sayat,TM,2021-04-02 21:28:29,38.7839,63.8803,55.4,47,0,13.8
515,Krasnyy Yar,RU,2021-04-02 21:28:30,46.5331,48.3456,42.01,70,83,6.71
516,Pasni,PK,2021-04-02 21:28:30,25.2631,63.471,81.95,42,0,8.41
517,Galesong,ID,2021-04-02 21:28:30,-5.3166,119.3661,75.2,100,20,2.3
518,Half Moon Bay,US,2021-04-02 21:28:30,37.4636,-122.4286,66.99,76,1,10.36
519,Prince George,CA,2021-04-02 21:26:30,53.9166,-122.753,43.0,45,20,9.22
520,Antalaha,MG,2021-04-02 21:28:31,-14.9003,50.2788,75.02,87,25,7.74
521,Zhigansk,RU,2021-04-02 21:28:31,66.7697,123.3711,-11.34,99,100,3.78
522,Coahuayana,MX,2021-04-02 21:28:31,18.7333,-103.6833,91.4,35,40,11.5
523,Reading,GB,2021-04-02 21:28:32,51.4562,-0.9711,44.01,69,6,5.01
524,Ketchikan,US,2021-04-02 21:24:57,55.3422,-131.6461,37.4,93,90,24.16
525,Okha,RU,2021-04-02 21:28:32,53.5739,142.9478,30.06,93,100,19.51
526,Kamaishi,JP,2021-04-02 21:28:32,39.2667,141.8833,47.43,89,95,8.77
527,Catamarca,AR,2021-04-02 21:28:33,-28.4696,-65.7852,77.0,68,32,5.99
528,Rocha,UY,2021-04-02 21:28:33,-34.4833,-54.3333,65.95,77,28,7.78
529,Ilulissat,GL,2021-04-02 21:28:33,69.2167,-51.1,8.6,61,75,8.05
530,Pochutla,MX,2021-04-02 21:23:37,15.7432,-96.4661,96.01,40,40,11.5
531,Nogliki,RU,2021-04-02 21:28:33,51.8333,143.1667,31.71,91,100,12.37
532,Aksarka,RU,2021-04-02 21:28:34,66.5606,67.7975,29.07,98,100,4.79
533,Edd,ER,2021-04-02 21:28:34,13.9297,41.6925,78.85,83,6,10.11
534,Zeya,RU,2021-04-02 21:28:34,53.75,127.2667,16.75,74,91,14.16
535,Midland,US,2021-04-02 21:24:15,31.9974,-102.0779,75.0,25,1,16.11
536,Nelson Bay,AU,2021-04-02 21:28:35,-32.7167,152.15,62.01,100,89,5.75
537,Ugoofaaru,MV,2021-04-02 21:28:35,5.6667,73.0,82.83,76,4,10.29
538,Ligayan,PH,2021-04-02 21:28:35,4.6533,119.4706,81.3,80,100,10.87
539,High Level,CA,2021-04-02 21:28:36,58.5169,-117.136,28.4,59,75,8.05
540,Carpen,RO,2021-04-02 21:28:36,44.3333,23.25,57.99,67,0,4.61
541,Koungheul,SN,2021-04-02 21:28:36,13.9833,-14.8,94.6,15,2,3.18
542,Socorro,US,2021-04-02 21:28:36,31.6546,-106.3033,82.99,19,1,6.91
543,Yenagoa,NG,2021-04-02 21:28:37,4.9247,6.2642,79.95,80,53,5.79
544,Hualmay,PE,2021-04-02 21:28:37,-11.0964,-77.6139,72.88,76,21,9.01
545,Krasnoselkup,RU,2021-04-02 21:28:37,65.7,82.4667,14.31,95,100,8.39
546,Tuy Hoa,VN,2021-04-02 21:28:38,13.0833,109.3,75.45,94,96,2.08
547,Merauke,ID,2021-04-02 21:28:38,-8.4667,140.3333,76.37,91,100,4.74
548,Quang Ngai,VN,2021-04-02 21:28:38,15.1167,108.8,73.6,94,34,3.02
549,Brooks,CA,2021-04-02 21:28:39,50.5834,-111.8851,59.0,20,82,10.36
550,Codrington,AU,2021-04-02 21:28:39,-38.2667,141.9667,66.85,38,0,14.29
551,Weston,US,2021-04-02 21:23:49,26.1004,-80.3998,75.2,46,75,18.41
